species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Harmonia axyridis,21.7928557,24.80969106,9.597515708,41.94674517,35.41455444,60.85156249,80.96930865,69.29945688,64.57893534,54.0146751,89.65987902,58.34870787,153.39724,107.6576441,37.25298462,105.133834,76.30029936,73.64534943,124.1344771,57.42818721,79.75154646,81.32128517,51.32938871,64.39608989,22.82760105,7.600740807,76.27009126,59.33221341,102.5377425,43.77986848,6.679974656,57.88043334,64.70272123,65.65437628,72.23302568,58.55161195
Harpegnathos saltator,8.717142281,1.37831617,6.855368363,1.233727799,19.06937547,0,37.48579104,26.3997931,15.44278889,16.05841692,14.46127081,22.54381895,22.33940388,33.91953169,13.96986923,19.00009048,23.03405264,31.76858211,5.84162245,2.87140936,22.5711924,66.26178792,30.52017707,42.47401673,31.95864147,1.520148161,0,0,2.663317986,0,0,1.286231852,0,0,0,0
Haslea avium,34.86856912,0,13.71073673,14.80473359,31.3282597,21.73270089,479.8181253,907.4928877,136.1773202,127.0074793,117.1362936,80.89252682,1347.810701,535.3386959,772.9994308,516.8024612,534.1020955,382.6670118,280.3978776,198.1272459,419.8241786,844.837796,660.3456494,530.2401444,1121.596132,1029.140305,1871.66804,165.2825945,82.56285756,29.61579338,470.2702158,57.88043334,95.64750095,71.0139172,99.49077122,125.8859657
Haslea nusantara,0,0,0,0,0,8.693080355,76.47101372,65.99948274,14.03889899,2.919712167,5.784508324,0,135.5257169,147.4762248,695.3890462,36.73350827,136.7646875,41.87676732,404.5323546,110.5492604,90.28476958,736.4094157,1091.789971,554.9024767,18.26208084,59.2857783,36.60964381,5.650686992,0,2.575286381,1.335994931,0,0,0,0,1.463790299
Haslea ostrearia,13.07571342,2.75663234,8.226442036,4.934911196,70.82910888,10.14192708,170.9352071,268.3978965,36.50113737,2.919712167,7.230635405,42.43542391,692.5215204,383.4381844,589.8389231,122.8672518,145.4024573,127.0743284,195.6943521,133.5205353,55.67560791,230.410308,130.4043929,204.1493062,528.0785044,370.9161514,396.6044746,96.06167886,73.24124461,43.77986848,195.05526,6.43115926,25.31845613,9.379196612,14.99176005,16.10169329
Haslea provincialis,0,0,0,0,0,0,0,6.599948274,8.423339392,2.919712167,0,0,19.3608167,8.848573486,29.49194616,0,5.758513159,0,61.33703572,41.63543573,12.03796928,90.35698353,83.23684656,65.76621946,3.04368014,9.120888969,9.152410952,2.825343496,0,0,0,0,0,0,0,0
Haslea silbo,2.905714094,0,1.371073673,4.934911196,5.448392991,4.346540178,145.4448692,182.5985689,15.44278889,36.49640209,13.01514373,0,561.4636843,474.8734437,662.7926847,295.1347388,420.3714606,313.3537417,264.3334158,178.0273803,139.9413929,570.7549459,650.634684,301.4285059,89.78856414,153.5349643,93.04951134,25.42809146,13.31658993,9.013502333,72.14372629,5.144927408,4.219742689,0,0,1.463790299
Haslea sp.,133.6628483,56.51096296,97.34623076,72.78994014,317.3688917,152.1289062,707.7317349,1197.890612,252.7001818,236.4966856,417.9307264,336.8311773,1352.278582,976.2926079,1429.583285,1807.541941,2003.962579,849.0875581,1028.125551,791.0732788,1328.690859,3168.518222,3126.930869,2352.512475,1581.191833,1164.433492,1023.544625,683.733126,451.4323986,455.8256894,348.6946771,151.7753585,412.1282026,364.4487826,400.6888594,443.5284605
Hecatera dysodea,97.34142214,179.1811021,105.5726728,122.1390521,167.5380845,73.89118302,169.4357755,314.5975344,179.697907,143.0658962,170.6429956,354.0705682,226.372626,193.1938544,189.3693385,402.8019183,352.708931,233.9322864,188.392324,169.4131523,603.40321,394.5588281,321.84914,284.986951,74.57016344,97.28948234,179.9974154,206.2500752,242.3619367,276.843286,150.9674272,135.0543445,195.5147446,155.4266867,179.9011206,212.2495933
Hedera helix,341.421406,345.9573586,233.0825243,431.8047297,138.9340213,202.8385416,362.8624573,194.6984741,213.3912646,183.9418665,258.8567475,262.5691854,299.348012,238.9114841,229.7267385,312.8681566,249.0556941,350.8984296,408.9135715,330.2120764,320.510932,316.2494423,264.9706282,357.6038183,171.9679279,232.5826687,369.1472417,244.3922124,223.7187108,375.9918116,676.0134352,357.5724549,334.7662533,259.9377347,280.7547791,238.5978187
Hediste diversicolor,17.43428456,4.13494851,24.67932611,22.20710038,43.58714392,17.38616071,143.9454376,248.5980517,53.34781615,40.87597034,50.61444783,42.43542391,244.2441491,210.8910014,277.8451769,306.5347931,257.6934639,154.5108312,173.7882679,156.4918101,287.4065165,537.624052,602.0798568,383.6362802,322.6300949,205.2200018,193.7260318,409.6748069,5571.661226,3150.862887,46.7598226,33.44202815,61.88955944,66.99426151,51.78971653,39.52233807
Hedya salicella,39.22714026,97.86044806,80.89334669,140.6449691,111.6920563,91.27734373,128.9511212,80.29937067,129.1578707,83.21179677,151.8433435,102.1102388,102.7612579,61.9400144,99.34129231,150.7340512,136.7646875,122.7422491,144.5801556,101.9350323,72.22781566,121.9819278,135.9535161,135.6428276,117.1816854,62.32607462,80.84629674,114.4264116,226.3820288,146.7913237,70.80773136,101.6123163,52.04349316,66.99426151,53.1526038,57.08782165
Helianthus annuus,29.05714094,5.513264679,5.484294691,11.10355019,10.89678598,0,35.9863594,10.99991379,0,0,0,0,14.89293592,0,23.28311539,0,0,0,1.460405612,0,0,0,0,5.480518288,593.5176274,115.5312603,105.2527259,0,0,0,36.07186314,2.572463704,2.813161793,0,0,0
Heliconius sara,69.73713825,26.18800723,34.27684182,6.168638995,62.65651939,20.28385416,47.98181253,113.299112,40.71280706,36.49640209,39.04543119,102.1102388,40.21092699,126.8295533,69.84934616,184.934214,161.2383685,137.1825136,81.78271429,34.45691232,96.30375422,106.9224305,144.2772007,63.02596032,132.4000861,152.0148161,39.66044746,122.9024421,67.91460864,63.09451633,56.11178711,24.43840519,67.51588302,73.69368766,62.69281474,76.11709554
Helicoverpa zea,159.8142751,164.0196242,215.2585666,215.9023648,119.8646458,130.3962053,272.8965588,84.69933618,141.7928798,150.3651766,177.873631,167.0894816,408.0664443,268.4067291,214.2046616,271.0679576,220.2631283,275.8090538,245.3481429,172.2845616,224.2071778,137.041425,97.10965432,180.8571035,126.3127258,118.5715566,231.8610774,86.17297662,169.1206921,130.0519622,132.2634982,219.9456467,75.9553684,84.4127695,58.60415291,62.94298285
Hemaris fuciformis,136.5685624,370.7670497,131.6230726,255.3816544,179.7969687,153.5777529,325.3766662,613.7951895,265.3351909,321.1683384,643.526551,474.746305,366.3662237,318.5486455,311.9937462,381.2684824,447.7243981,288.8052919,270.1750383,660.4241529,425.8431632,228.9043583,201.1557125,210.9999541,208.4920896,144.4140753,713.8880542,326.3271738,322.2614763,296.1579338,164.3273765,859.2028771,191.2950019,281.3758983,1828.994726,191.7565291
Hemistola chrysoprasaria,694.4656684,866.9608708,342.7684182,635.3698165,262.8849618,463.6309523,383.8545003,351.9972413,350.9724747,315.3289141,477.2219367,392.5276711,658.2677678,527.9648846,2235.179077,330.6015744,375.7429836,410.1035145,420.5968164,377.5903309,538.6991252,664.1238289,772.7153922,579.564809,1549.233191,351.1542253,559.8224699,268.4076321,290.3016604,296.1579338,339.3427125,477.1920171,248.9648186,262.6175051,208.5217534,215.1771739
Hermetia illucens,14.52857047,6.891580849,12.33966305,17.27218919,38.13875093,36.22116815,154.4414591,45.09964654,33.69335757,8.759136502,57.84508324,64.97924286,150.4186528,134.2033645,35.70077693,29.13347207,31.67182238,77.97742881,93.46595919,37.32832168,13.54271544,40.66064259,187.2829048,91.79868133,39.56784183,68.40666727,51.86366206,81.93496138,79.89953957,72.10801867,145.6234475,47.59057852,37.9776842,46.89598306,98.12788395,32.20338657
Herminia tarsipennalis,108.9642785,150.2364625,426.4039122,240.5769208,166.1759862,240.5085565,119.9545313,214.4983189,207.775705,645.256389,490.2370804,229.4165105,144.4614785,190.2443299,315.0981616,371.1351008,308.080454,141.514593,385.5470817,574.2818721,340.0726321,864.4151424,1383.118934,875.5127966,238.928891,190.0185202,590.3305064,206.2500752,142.4875122,109.4496712,332.6627379,659.8369401,52.04349316,107.1908184,96.76499667,48.30507986
Hesperia comma,20.33999866,15.16147787,9.597515708,30.84319498,32.69035794,36.22116815,94.46419342,81.39936205,53.34781615,72.99280418,76.64473529,49.06595889,104.2505515,64.88953889,58.98389231,60.80028955,66.22290133,63.53716422,74.48068623,47.37825445,93.2942619,88.8510338,101.2714967,142.4934755,45.65520211,250.8244466,359.9948308,11.30137398,30.62815684,20.60229105,64.1277567,23.15217334,25.31845613,12.05896707,35.4350692,27.81201568
Heterobasidion annosum,0,0,0,0,0,0,13.49488477,230.9981896,0,5.839424335,63.62959156,72.93588484,41.70022058,45.71762968,217.3090769,605.4695501,447.7243981,174.7272016,17.52486735,28.7140936,263.3305779,201.7972632,374.5658095,94.53894047,0,21.28207426,28.98263468,2.825343496,5.326635972,0,0,2.572463704,0,0,5.451549108,2.927580598
Heterobasidion irregulare,0,0,0,0,2.724196495,0,14.99431642,298.0976637,7.019449493,5.839424335,30.3686687,17.23939096,19.3608167,82.58668587,161.4296,144.4006877,135.3250592,44.76482024,68.63906378,41.63543573,505.5947097,212.3389113,219.1903626,108.2402362,25.87128119,115.5312603,61.01607301,0,0,0,10.68795945,0,0,0,0,0
Heterobilharzia americana,37.77428322,101.9953966,31.53469447,80.19230694,38.13875093,21.73270089,35.9863594,43.99965516,26.67390808,58.39424335,50.61444783,62.32702886,89.35761554,51.61667867,35.70077693,57.00027145,35.99070724,36.10066149,78.86190307,89.01369017,55.67560791,102.4045813,87.39868889,71.24673775,31.95864147,33.44325955,83.89710039,49.44351118,50.60304173,47.64279805,40.07984794,90.03622964,54.85665496,42.87632737,51.78971653,65.87056344
Heterocephalus glaber,662.5028133,798.0450623,636.1781841,704.4585732,629.2893904,611.4133183,796.1982017,695.1945515,614.9037756,837.957392,738.9709384,1231.9534,732.7324474,881.9078241,762.133977,1224.8725,1111.39304,849.0875581,689.3114491,908.8010626,786.9822415,819.2366506,672.8311764,879.6231853,598.0831476,560.9346716,698.634036,1850.59999,845.6034605,2348.661179,595.8537394,655.9782445,1271.54913,857.5265473,861.3447591,721.6486173
Heterodera glycines,13.07571342,11.02652936,12.33966305,12.33727799,4.086294743,10.14192708,8.99658985,10.99991379,22.46223838,24.81755342,18.79965205,58.34870787,2.978587185,14.74762248,6.20883077,41.80019906,20.15479606,31.76858211,29.20811225,14.3570468,16.55220776,49.69634094,36.06930018,45.21427588,9.131040421,6.080592646,7.627009126,35.3167937,26.63317986,30.90343657,5.343979725,16.72101408,91.42775826,84.4127695,20.44330916,96.61015972
Heteromastus koreanus,0,0,0,0,0,0,0,3.299974137,0,0,18.79965205,0,0,0,0,0,0,0,0,0,0,3.011899451,0,0,0,0,0,120.0770986,0,5.150572762,0,0,0,0,2254.215556,5.855161195
Hibiscus syriacus,5.811428187,26.18800723,13.71073673,24.67455598,50.39763516,14.48846726,20.99204298,19.79984482,25.27001818,40.87597034,23.1380333,83.54474082,20.85011029,8.848573486,15.52207692,26.60012668,23.03405264,11.55221168,23.3664898,31.58550296,42.13289247,37.64874314,81.84956579,47.95453502,33.48048155,27.36266691,33.55884016,1737.58625,258.3418446,240.7892766,41.41584287,41.15941926,167.3831267,85.75265473,87.22478573,131.7411269
Hipparchia semele,42.13285436,84.07728636,23.30825243,57.98520655,38.13875093,31.87462797,62.97612895,128.6989913,44.92447676,78.83222852,67.9679728,55.69649388,69.99679884,120.9305043,149.0119385,119.0672337,102.2136086,50.54092608,242.4273317,53.12107317,108.3417235,222.8805594,176.1846586,342.532393,416.9841792,127.6924456,111.3543332,67.8082439,39.94976979,23.17757743,42.7518378,88.74999779,36.5711033,32.15724553,35.4350692,24.88443508
Hippocampus comes,5.811428187,22.05305872,19.19503142,35.77810617,16.34517897,23.18154761,22.49147462,18.69985344,11.23111919,32.11683384,20.24577913,39.78320991,10.42505515,33.91953169,12.41766154,21.53343588,21.59442435,21.66039689,33.58932909,11.48563744,25.58068471,25.60114533,20.80921164,5.480518288,24.34944112,21.28207426,9.152410952,43.79282419,23.96986187,33.47872295,29.39188849,6.43115926,36.5711033,14.73873753,36.79795648,20.49306418
Hippopus hippopus,450.3856845,154.371411,227.5982297,329.4053223,197.5042459,356.4162946,161.9386173,304.697612,109.5034121,594.161426,95.44438734,277.1563624,209.9903965,178.446232,139.6986923,257.1345579,305.2011974,108.3019845,248.2689541,129.2134212,311.4824551,412.6302248,313.5254554,415.1492603,217.62313,62.32607462,82.37169856,251.4555711,239.6986187,440.3739711,84.16768067,70.74275186,35.16452241,42.87632737,36.79795648,38.05854777
Hipposideros armiger,0,0,0,2.467455598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.51014031,0,189.5980161,0,0,2.740259144,0,0,32.03343833,0,0,0,0,24.43840519,0,0,0,0
Histoplasma capsulatum,43.5857114,59.2675953,32.90576814,37.01183397,65.38071589,63.74925594,70.47328716,82.49935342,106.6956323,37.95625818,101.2288957,125.9801647,67.01821165,88.48573486,69.84934616,86.13374353,105.0928652,132.8504343,92.00555358,43.07114041,46.64713095,128.0057267,102.6587774,71.24673775,50.22072232,48.64474117,50.33826023,132.7911443,150.4774662,86.27209376,42.7518378,50.16304223,91.42775826,87.09253996,106.3052076,80.50846643
Homo sapiens,726.4285234,934.4983632,607.385637,901.8550211,555.736085,699.7929686,959.6362506,981.1923101,713.1760685,859.8552333,983.3664151,745.2721324,1498.229354,1184.234085,996.5173385,1191.93901,1249.597356,1132.116744,2193.52923,1266.291528,1844.818792,3020.935149,2637.220755,4070.654959,3523.059763,1784.653942,1165.406994,673.8444238,942.814567,790.612919,623.9096329,780.7427342,572.4784248,487.7182238,3028.33553,646.9953121
Hordeum vulgare,0,0,0,0,0,0,0,0,0,0,0,0,8.935761554,1.474762248,0,0,2.87925658,2.888052919,5.84162245,2.87140936,6.018984639,39.15469286,24.97105397,42.47401673,12.17472056,0,0,0,0,0,0,0,0,0,5.451549108,0
Humulus lupulus,145.2857047,347.3356748,161.7866934,210.9674536,207.0389336,128.9473586,191.9272501,113.299112,216.1990444,112.4089184,193.7810288,214.8293335,183.1831118,238.9114841,231.2789462,174.8008324,237.5386678,281.5851596,208.8380026,208.1771786,212.1692085,209.3270118,147.0517623,209.6298245,165.8805677,153.5349643,349.317018,179.409312,202.4121669,177.6947603,217.7671738,249.5289793,102.6804054,194.2833584,144.4660514,156.625562
Hyaloperonospora parasitica,11.62285637,2.75663234,0,0,0,2.897693452,2.998863283,17.59986206,0,2.919712167,5.784508324,26.52213994,14.89293592,20.64667147,9.313246154,16.46674509,34.55107896,17.32831751,0,0,0,12.0475978,4.161842328,8.220777433,0,0,9.152410952,0,0,0,0,0,0,0,0,0
Hydra vulgaris,65.37856711,26.18800723,124.7677042,23.44082818,68.10491238,8.693080355,37.48579104,7.699939653,29.48168787,23.35769734,1.446127081,2.652213994,29.78587185,28.0204827,79.16259231,5.066690796,0,11.55221168,2.920811225,2.87140936,9.028476958,0,2.774561552,0,68.48280316,120.0917048,27.45723285,0,3.994976979,0,58.78377698,5.144927408,0,0,5.451549108,5.855161195
Hydraecia micacea,55.20856778,62.02422764,28.79254713,80.19230694,79.00169836,37.67001487,110.9579415,120.9990517,51.94392625,131.3870475,67.9679728,45.0876379,123.6113682,113.5566931,66.74493077,50.66690796,105.0928652,112.6340638,191.3131352,104.8064417,254.302101,656.5940803,873.9868889,671.3634903,57.82992267,135.2931864,250.1658993,66.39557215,53.26635972,60.51922995,153.6394171,43.73188297,50.63691227,58.95495013,76.32168751,62.94298285
Hydriomena furcata,219.3814141,81.32065402,30.1636208,83.89349033,257.4365688,236.1620163,179.931797,313.497543,195.1406959,132.8469036,365.8701515,179.0244446,414.0236187,274.3057781,124.1766154,148.2007058,272.0897468,306.1336094,303.7643674,222.5342254,108.3417235,124.9938272,102.6587774,219.2207315,39.56784183,139.8536309,32.03343833,203.4247317,90.55281152,100.4361689,81.49569081,43.73188297,106.9001481,148.7272606,136.2887277,235.6702381
Hylaea fasciaria,29.05714094,85.45560253,26.05039978,53.05029536,42.22504568,62.30040921,38.98522268,43.99965516,32.28946767,65.69352376,56.39895616,83.54474082,67.01821165,53.09144091,51.22285385,112.7338702,80.61918423,51.98495254,223.4420587,57.42818721,81.25629262,147.5830731,94.33509277,420.6297786,451.9865009,158.0954088,67.11768031,59.33221341,51.93470072,100.4361689,48.09581753,117.0470985,63.29614033,81.73299904,59.96704019,76.11709554
Hymenolepis microstoma,11.62285637,33.07958808,6.855368363,13.57100579,16.34517897,31.87462797,7.497158208,28.59977585,14.03889899,29.19712167,27.47641454,70.28367084,34.25375262,14.74762248,15.52207692,62.06696225,35.99070724,28.88052919,27.74770664,21.5355702,16.55220776,24.09519561,45.78026561,16.44155487,12.17472056,18.24177794,27.45723285,60.74488516,61.25631367,95.2855961,53.43979725,12.86231852,97.05408184,62.97460582,92.67633484,80.50846643
Hypena proboscidalis,85.71856576,144.7231978,65.81153629,83.89349033,72.19120713,89.828497,76.47101372,80.29937067,74.40616463,112.4089184,88.21375194,100.7841318,120.632781,109.1324063,51.22285385,79.80038003,77.73992765,105.4139315,59.87663011,80.39946209,79.75154646,31.62494423,66.58947725,76.72725604,63.91728295,104.8902231,102.2019223,70.6335874,73.24124461,97.86088248,116.231559,131.1956489,84.39485378,128.6289821,117.2083058,108.3204821
Hypoxylon trugodes,55.20856778,221.9089033,5.484294691,37.01183397,5.448392991,2.897693452,23.99090627,8.799931032,0,0,0,0,52.12527573,26.54572046,12.41766154,0,0,0,2.920811225,0,0,0,0,0,15.2184007,153.5349643,0,0,0,0,435.5343476,0,0,0,0,0
Hypsopygia costalis,233.9099845,115.7785583,279.6990292,181.3579865,155.2792002,208.6339285,238.409631,112.1991207,136.1773202,202.9199956,150.3972164,103.4363458,287.4336633,237.4367219,141.2509,129.2006153,143.962829,174.7272016,327.1308572,64.60671061,70.7230695,124.9938272,102.6587774,109.6103658,48.69888225,121.6118529,131.184557,28.25343496,81.23119857,123.6137463,94.85564012,109.3297074,106.9001481,44.2162126,69.50725113,99.53774032
Ichneumon xanthorius,29.05714094,8.269897019,2.742147345,29.60946718,42.22504568,31.87462797,26.98976955,30.79975861,16.84667878,8.759136502,18.79965205,2.652213994,32.76445903,23.59619596,3.104415385,5.066690796,25.91330922,12.99623813,24.82689541,2.87140936,18.05695392,19.57734643,16.64736931,15.07142529,19.78392091,12.16118529,6.101607301,21.19007622,29.29649784,39.91693891,21.3759189,5.144927408,14.06580896,10.71908184,16.35464732,16.10169329
Idaea aversata,5.811428187,224.6655357,24.67932611,57.98520655,27.24196495,43.46540178,34.48692776,357.4971982,91.25284341,125.5476232,102.6750227,70.28367084,83.40044117,144.5267003,130.3854462,355.9350284,617.6005363,254.1486569,113.9116378,232.5841582,237.7498932,810.2009523,1027.975055,520.6492374,71.5264833,82.08800072,202.8784428,245.8048841,741.734059,369.5535957,28.05589356,77.17391112,98.46066274,61.63472059,47.7010547,79.04467613
Immersiporthe knoxdaviesiana,79.90713757,155.7497272,39.76113651,99.93195172,151.1929055,81.13541665,293.8886018,184.7985517,96.86840301,116.7884867,174.9813768,192.2855146,317.2195352,261.0329178,105.5501231,186.2008867,238.9782961,199.2756514,276.0166607,241.1983863,294.9302473,295.1661462,317.6872977,345.2726522,70.00464323,85.12829704,152.5401825,141.2671748,214.3970979,168.681258,93.51964519,59.16666519,293.9754073,229.1203744,264.4001317,175.6548359
Impatiens glandulifera,45.03856845,11.02652936,31.53469447,19.73964478,31.3282597,5.795386903,14.99431642,0,15.44278889,20.43798517,7.230635405,0,17.87152311,14.74762248,6.20883077,0,2.87925658,8.664158757,5.84162245,0,6.018984639,0,0,0,9.131040421,3.040296323,6.101607301,0,0,0,9.351964519,2.572463704,0,0,0,0
Incurvaria masculella,33.41571208,57.88927913,19.19503142,51.81656756,68.10491238,43.46540178,11.99545313,38.49969826,32.28946767,20.43798517,46.27606659,53.04427988,23.82869748,57.51572766,12.41766154,60.80028955,25.91330922,50.54092608,106.6096097,83.27087145,96.30375422,91.86293325,55.49123104,156.1947712,290.6714534,83.60814888,94.57491317,35.3167937,54.59801871,59.23158676,32.06387835,90.03622964,49.23033137,32.15724553,39.52373103,30.73959627
Iphiclides podalirius,387.9128315,137.831617,56.21402058,270.186388,91.26058259,52.15848213,439.333471,116.5990862,82.82950402,39.41611426,93.99826026,79.56641982,354.451875,120.9305043,263.8753077,93.73377972,70.5417862,83.75353465,70.0994694,61.73530125,49.65662327,48.19039121,62.42763492,119.2012728,235.8852109,133.7730382,68.64308214,81.93496138,67.91460864,90.13502333,157.6474019,78.46014297,164.5699649,72.35380243,94.03922211,80.50846643
Ipomoea nil,72.64285234,85.45560253,346.8816392,109.8017741,74.91540362,126.0496652,62.97612895,17.59986206,92.65673331,205.8397078,49.16832075,11.93496297,13.40364233,61.9400144,190.9215462,24.06678128,38.86996382,37.54468795,27.74770664,50.24966381,70.7230695,18.07139671,5.549123104,0,101.9632847,145.9342235,77.79549309,22.60274797,10.65327194,2.575286381,106.8795945,127.3369533,11.25264717,13.3988523,2.725774554,2.927580598
Ipomoea trifida,126.3985631,113.0219259,85.0065677,107.3343185,111.6920563,85.48195683,107.9590782,106.6991638,94.06062321,77.37237243,93.99826026,112.7190948,104.2505515,140.1024135,66.74493077,102.6004886,133.885431,99.6378257,100.7679873,60.29959657,70.7230695,61.74393874,86.01140811,78.09738561,129.356406,65.36637094,140.3369679,97.47435061,93.2161295,82.40916419,64.1277567,47.59057852,92.83433916,71.0139172,143.1031641,96.61015972
Ipomoea triloba,0,0,0,0,2.724196495,0,29.98863283,574.1954998,4.211669696,33.57668992,70.86022697,42.43542391,52.12527573,106.1828818,180.0560923,361.0017192,253.374579,127.0743284,138.7385332,37.32832168,1169.187766,411.124275,449.4789714,295.9479876,62.39544288,202.1797055,222.7086665,8.476030487,5.326635972,0,70.80773136,0,0,0,0,2.927580598
Ischnura elegans,0,0,0,0,0,0,4.498294925,174.8986293,1.403889899,5.839424335,26.03028746,18.56549796,10.42505515,28.0204827,65.19272308,97.53379782,69.10215791,37.54468795,45.27257398,14.3570468,267.8448164,105.4164808,99.88421587,52.06492374,9.131040421,101.8499268,82.37169856,0,0,0,9.351964519,0,0,0,0,0
Isoperla grammatica,20.33999866,42.72780127,13.71073673,27.14201158,36.77665269,26.07924107,34.48692776,89.0993017,26.67390808,46.71539468,33.26092286,27.84824694,29.78587185,29.49524495,71.40155385,31.66681747,56.1455033,59.20508484,36.51014031,27.27838892,138.4366467,57.22608957,56.87851182,54.80518288,71.5264833,54.72533381,32.03343833,5.650686992,2.663317986,0,14.69594424,48.87681038,0,0,2.725774554,0
Itaipusa sinensis,2.905714094,1.37831617,0,0,6.810491238,27.52808779,13.49488477,46.19963792,5.615559595,13.13870475,334.0553557,620.6180746,16.38222952,2.949524495,13.96986923,13.93339969,332.5541349,8.664158757,1.460405612,5.742818721,10.53322312,25.60114533,110.9824621,16.44155487,7.609200351,12.16118529,33.55884016,49.44351118,94.54778849,48.93044124,16.03193918,5.144927408,272.8766939,728.8975652,774.1199734,8.782741793
Jaculus jaculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552207692,26.60012668,38.86996382,17.32831751,26.28730102,22.97127488,31.59966935,105.4164808,94.33509277,120.5714023,6.087360281,0,1.525401825,0,0,1.28764319,0,0,0,0,0,0
Jasminum sambac,36.32142617,22.05305872,12.33966305,46.88165636,20.43147371,62.30040921,128.9511212,336.597362,50.54003635,45.25553859,66.52184572,14.58717697,81.91114758,81.11192362,85.37142308,67.13365304,27.35293751,28.88052919,11.6832449,33.02120764,43.63763863,25.60114533,19.42193086,24.6623323,9.131040421,80.56785256,57.96526936,11.30137398,19.97488489,45.06751167,94.85564012,54.02173778,174.4160311,57.6150649,111.7567567,127.349756
Karenia mikimotoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533345398,2.87925658,14.44026459,7.302028062,12.92134212,9.028476958,87.34508408,86.01140811,63.02596032,15.2184007,0,3.050803651,2.825343496,0,0,0,0,0,0,0,0
Kryptolebias marmoratus,4.35857114,0,5.484294691,2.467455598,20.43147371,8.693080355,0,9.899922411,5.615559595,0,7.230635405,31.82656793,5.957174369,5.89904899,0,2.533345398,2.87925658,12.99623813,16.06446174,0,4.514238479,21.08329616,20.80921164,10.96103658,0,0,1.525401825,46.61816768,38.61811079,30.90343657,0,0,71.73562571,45.55609783,46.33816742,46.84128956
Kuraishia capsulata,0,0,0,0,2.724196495,0,0,0,0,0,0,0,0,0,0,0,0,0,2.920811225,8.614228081,39.12340015,162.6425703,220.5776434,90.42855176,0,1.520148161,3.050803651,2.825343496,0,0,0,0,0,10.71908184,0,2.927580598
Labrus bergylta,33.41571208,34.45790425,71.29583098,14.80473359,65.38071589,47.81194195,92.96476178,61.59951722,95.46451311,70.07309202,127.2591831,251.9603294,123.6113682,92.9100216,66.74493077,200.1342864,171.3157665,154.5108312,109.5304209,68.91382465,39.12340015,124.9938272,99.88421587,126.0519206,22.82760105,24.32237058,13.72861643,87.58564837,173.1156691,140.3531078,14.69594424,15.43478222,66.10930213,89.77231043,42.24950559,26.34822538
Lachancea thermotolerans,23.24571275,37.21453659,98.71730443,14.80473359,29.96616145,89.828497,83.96817193,23.09981896,44.92447676,106.5694941,83.8753707,297.0479673,35.74304621,69.31382564,68.29713847,229.2677585,107.9721217,93.86171986,77.40149746,96.19221357,69.21832335,171.6782687,138.7280776,127.4220502,39.56784183,13.68133345,25.93183103,172.3459532,193.090554,198.2970513,4.007984794,50.16304223,369.9307757,316.2129143,204.4330916,376.1941068
Laetiporus sulphureus,29.05714094,39.97116893,93.23300974,41.94674517,61.29442114,55.05617558,41.98408597,58.29954309,36.50113737,30.65697776,52.06057491,96.80581079,19.3608167,81.11192362,26.38753077,49.40023526,95.01546713,102.5258786,65.71825256,57.42818721,84.26578494,66.26178792,51.32938871,52.06492374,36.52416169,25.84251875,103.7273241,57.91954166,83.89451655,46.35515486,16.03193918,101.6123163,36.5711033,25.45781937,39.52373103,38.05854777
Laothoe populi,169.9842745,465.8708654,183.7238721,408.3639015,189.3316564,334.6835937,341.8704143,398.1968792,321.4907868,471.533515,631.9575344,375.2882802,956.1264862,470.449157,366.3210154,735.9368381,647.8327304,511.1853666,616.2911684,799.6875069,644.0313563,614.427488,478.6118677,730.2790619,381.9818576,506.2093378,768.8025199,262.7569451,492.7138274,811.21521,495.6541195,571.0869423,459.9519531,326.9319962,414.3177322,392.2958001
